Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,2454.89990234375,2462.550048828125,2427.35009765625,2432.550048828125,2332.600830078125,314519
2020-01-02,2447.800048828125,2452.0,2417.050048828125,2429.449951171875,2329.628173828125,546945
2020-01-03,2420.0,2449.0,2415.0,2432.35009765625,2332.40966796875,544720
2020-01-06,2428.949951171875,2428.949951171875,2360.050048828125,2368.14990234375,2270.8466796875,624665
2020-01-07,2378.0,2399.89990234375,2337.0,2348.050048828125,2251.572998046875,620687
2020-01-08,2322.0,2345.050048828125,2310.550048828125,2317.550048828125,2222.326171875,595883
2020-01-09,2341.0,2365.0,2326.10009765625,2354.550048828125,2257.80615234375,732115
2020-01-10,2357.0,2387.699951171875,2351.0,2363.449951171875,2266.340087890625,578287
2020-01-13,2382.89990234375,2382.89990234375,2352.35009765625,2366.75,2269.50439453125,434063
2020-01-14,2367.0,2418.800048828125,2361.050048828125,2411.39990234375,2312.31982421875,787340
2020-01-15,2419.949951171875,2480.550048828125,2414.0,2476.300048828125,2374.553466796875,1051367
2020-01-16,2474.949951171875,2474.949951171875,2427.0,2434.5,2334.470703125,590255
2020-01-17,2445.0,2474.89990234375,2421.60009765625,2454.0,2353.169921875,457663
2020-01-20,2454.0,2459.64990234375,2410.10009765625,2415.60009765625,2316.34765625,320280
2020-01-21,2410.0,2412.64990234375,2375.0,2398.699951171875,2300.141845703125,568473
2020-01-22,2408.699951171875,2410.0,2379.0,2399.050048828125,2300.4775390625,346888
2020-01-23,2397.0,2434.85009765625,2380.0,2429.75,2329.916015625,315469
2020-01-24,2440.0,2474.800048828125,2427.10009765625,2468.64990234375,2367.217529296875,519690
2020-01-27,2456.0,2498.5,2425.050048828125,2455.75,2354.847900390625,897656
2020-01-28,2456.75,2508.949951171875,2440.0,2468.85009765625,2367.40966796875,904634
2020-01-29,2484.0,2510.0,2470.0,2486.35009765625,2384.190673828125,787135
2020-01-30,2486.949951171875,2522.0,2464.0,2482.300048828125,2380.30712890625,797868
2020-01-31,2508.0,2521.89990234375,2492.050048828125,2501.85009765625,2399.0537109375,574957
2020-02-03,2391.0,2469.0,2358.0,2376.14990234375,2278.518310546875,1507692
2020-02-04,2412.0,2484.60009765625,2400.800048828125,2462.050048828125,2360.88916015625,1187298
2020-02-05,2472.0,2478.89990234375,2345.550048828125,2373.25,2275.73779296875,2176980
2020-02-06,2395.0,2427.0,2355.0,2411.300048828125,2312.22412109375,1632634
2020-02-07,2480.0,2496.0,2421.35009765625,2443.449951171875,2343.052978515625,2709754
2020-02-10,2449.5,2457.449951171875,2375.14990234375,2385.699951171875,2287.676025390625,949025
2020-02-11,2415.0,2443.35009765625,2390.0,2396.449951171875,2297.984130859375,680119
2020-02-12,2410.0,2430.0,2400.0,2423.050048828125,2323.491455078125,467714
2020-02-13,2419.0,2441.300048828125,2401.0,2408.949951171875,2309.970947265625,514501
2020-02-14,2424.0,2437.800048828125,2351.10009765625,2356.5,2259.67578125,798770
2020-02-17,2335.0,2335.0,2269.550048828125,2283.35009765625,2251.63916015625,818134
2020-02-18,2283.199951171875,2283.199951171875,2225.0,2252.64990234375,2221.365234375,839607
2020-02-19,2274.0,2278.0,2227.050048828125,2251.60009765625,2220.329833984375,729471
2020-02-20,2267.0,2276.0,2235.449951171875,2240.25,2209.137451171875,886179
2020-02-24,2220.0,2220.0,2175.0,2184.199951171875,2153.865966796875,808263
2020-02-25,2190.199951171875,2214.0,2164.050048828125,2184.14990234375,2153.81640625,861921
2020-02-26,2180.0,2195.0,2136.0,2142.550048828125,2112.794189453125,972076
2020-02-27,2147.89990234375,2158.64990234375,2101.0,2110.25,2080.943115234375,1093297
2020-02-28,2080.0,2110.0,2033.949951171875,2051.75,2023.2554931640625,1879071
2020-03-02,2100.0,2110.0,1961.0,1975.449951171875,1948.0150146484375,1207967
2020-03-03,1976.0,2063.85009765625,1976.0,2054.85009765625,2026.3123779296875,1689926
2020-03-04,2070.0,2073.35009765625,2000.5,2046.3499755859375,2017.9305419921875,976550
2020-03-05,2061.699951171875,2093.10009765625,2052.300048828125,2063.89990234375,2035.2366943359375,899516
2020-03-06,1971.0,2053.449951171875,1971.0,2038.300048828125,2009.992431640625,606826
2020-03-09,1995.0,2011.5,1915.300048828125,1956.050048828125,1928.884521484375,844134
2020-03-11,1968.0,2049.800048828125,1948.9000244140625,2036.050048828125,2007.7735595703125,1848085
2020-03-12,1956.0,1978.949951171875,1793.75,1907.199951171875,1880.712890625,2248848
2020-03-13,1761.0,1943.0,1535.0,1883.949951171875,1857.7857666015625,1184611
2020-03-16,1818.0,1845.0,1775.300048828125,1783.5,1758.7308349609375,883109
2020-03-17,1783.0,1903.5999755859375,1756.3499755859375,1841.1500244140625,1815.5802001953125,1236906
2020-03-18,1841.0,1860.0,1666.0,1681.1500244140625,1657.80224609375,1118487
2020-03-19,1648.0,1789.0,1561.949951171875,1712.449951171875,1688.6676025390625,1276786
2020-03-20,1725.0,1845.699951171875,1675.0,1815.699951171875,1790.483642578125,1244977
2020-03-23,1634.1500244140625,1673.1500244140625,1520.0,1616.0,1593.55712890625,750837
2020-03-24,1650.0,1754.0999755859375,1475.0,1627.050048828125,1604.4537353515625,1488860
2020-03-25,1560.0,1683.5,1525.300048828125,1667.6500244140625,1644.4898681640625,1027510
