Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,2168.0,2183.89990234375,2154.0,2167.60009765625,2107.876953125,1354908
2020-01-02,2179.949951171875,2179.949951171875,2149.199951171875,2157.64990234375,2098.201171875,2380752
2020-01-03,2164.0,2223.0,2164.0,2200.64990234375,2140.0166015625,4655761
2020-01-06,2205.0,2225.949951171875,2187.89990234375,2200.449951171875,2139.82177734375,3023209
2020-01-07,2200.5,2214.64990234375,2183.800048828125,2205.85009765625,2145.073486328125,2429317
2020-01-08,2205.0,2260.0,2202.050048828125,2255.25,2193.1123046875,5197454
2020-01-09,2248.75,2251.949951171875,2210.0,2214.35009765625,2153.339111328125,3734173
2020-01-10,2228.0,2234.0,2208.0,2213.550048828125,2152.56103515625,1915807
2020-01-13,2217.85009765625,2218.949951171875,2184.699951171875,2190.35009765625,2130.000244140625,2843893
2020-01-14,2195.0,2229.800048828125,2195.0,2206.89990234375,2146.094482421875,2948452
2020-01-15,2213.0,2231.0,2194.199951171875,2226.89990234375,2165.54345703125,2620681
2020-01-16,2226.949951171875,2249.0,2215.0,2238.800048828125,2177.115234375,3117214
2020-01-17,2240.75,2253.550048828125,2213.0,2219.10009765625,2157.958251953125,3281059
2020-01-20,2194.89990234375,2242.199951171875,2156.199951171875,2170.35009765625,2110.551513671875,5817599
2020-01-21,2169.949951171875,2186.550048828125,2158.050048828125,2171.050048828125,2111.232177734375,1902980
2020-01-22,2181.0,2210.0,2173.699951171875,2206.89990234375,2146.094482421875,1773686
2020-01-23,2209.800048828125,2217.75,2183.699951171875,2190.949951171875,2135.421630859375,2069866
2020-01-24,2190.949951171875,2190.949951171875,2170.0,2183.39990234375,2128.06298828125,1319430
2020-01-27,2189.699951171875,2193.449951171875,2165.0,2169.25,2114.272216796875,1549101
2020-01-28,2174.0,2187.800048828125,2152.0,2183.75,2128.404052734375,1743024
2020-01-29,2185.0,2186.949951171875,2150.0,2154.60009765625,2099.993408203125,2306761
2020-01-30,2160.0,2165.0,2125.0,2137.85009765625,2083.66796875,2098567
2020-01-31,2139.39990234375,2144.35009765625,2071.60009765625,2079.050048828125,2026.35791015625,3287223
2020-02-03,2152.0,2194.699951171875,2093.199951171875,2102.5,2049.2138671875,4728073
2020-02-04,2129.0,2136.699951171875,2086.60009765625,2107.75,2054.330810546875,3509339
2020-02-05,2115.0,2156.699951171875,2104.300048828125,2146.550048828125,2092.147216796875,2439322
2020-02-06,2145.0,2174.199951171875,2115.5,2128.35009765625,2074.408447265625,2640065
2020-02-07,2139.0,2151.0,2119.0,2136.550048828125,2082.400390625,2083442
2020-02-10,2140.89990234375,2167.0,2119.0,2161.949951171875,2107.156982421875,2383032
2020-02-11,2163.0,2174.800048828125,2147.60009765625,2153.39990234375,2098.823486328125,1335820
2020-02-12,2151.10009765625,2185.0,2150.0,2170.75,2115.733642578125,1620407
2020-02-13,2172.949951171875,2197.0,2171.0,2191.949951171875,2136.396240234375,1645948
2020-02-14,2188.0,2212.0,2171.0,2184.199951171875,2128.8427734375,1500115
2020-02-17,2196.949951171875,2217.0,2190.199951171875,2203.25,2147.41015625,1774724
2020-02-18,2199.949951171875,2221.0,2186.050048828125,2215.75,2159.593505859375,2486223
2020-02-19,2215.75,2230.0,2190.5,2196.35009765625,2140.685302734375,1760463
2020-02-20,2204.5,2214.39990234375,2151.25,2156.800048828125,2102.1376953125,2317278
2020-02-24,2156.0,2178.949951171875,2106.699951171875,2115.35009765625,2061.738037109375,3092877
2020-02-25,2115.5,2176.64990234375,2111.0,2156.14990234375,2101.50390625,2674567
2020-02-26,2154.0,2163.89990234375,2112.949951171875,2123.60009765625,2069.779052734375,2686842
2020-02-27,2119.949951171875,2119.949951171875,2086.199951171875,2105.5,2052.1376953125,2349001
2020-02-28,2068.0,2069.5,1990.0,2000.1500244140625,1949.4576416015625,4298076
2020-03-02,2035.0,2053.949951171875,1985.699951171875,2001.300048828125,1950.578369140625,2667076
2020-03-03,2020.0,2060.0,2012.0,2036.199951171875,1984.5938720703125,2757585
2020-03-04,2056.0,2094.449951171875,2025.0,2083.199951171875,2030.40283203125,3237002
2020-03-05,2085.699951171875,2147.75,2084.050048828125,2125.050048828125,2071.192138671875,3937056
2020-03-06,2098.0,2123.64990234375,2071.60009765625,2116.449951171875,2062.81005859375,2595027
2020-03-09,2075.0,2079.89990234375,1935.0,1972.3499755859375,1922.3621826171875,4940975
2020-03-11,1933.0,1987.300048828125,1920.0,1953.699951171875,1904.1846923828125,6796449
2020-03-12,1904.0,1908.4000244140625,1758.3499755859375,1769.8499755859375,1724.9945068359375,8728786
2020-03-13,1687.9000244140625,1820.0,1506.050048828125,1806.300048828125,1760.5208740234375,8029720
2020-03-16,1755.0,1842.25,1675.8499755859375,1696.4000244140625,1653.406005859375,7844271
2020-03-17,1730.0,1731.0,1623.1500244140625,1658.0,1615.97900390625,5713248
2020-03-18,1676.800048828125,1713.550048828125,1627.75,1654.4000244140625,1612.470458984375,7258778
2020-03-19,1559.699951171875,1685.449951171875,1546.75,1636.3499755859375,1606.5306396484375,5135111
2020-03-20,1630.0,1869.0,1627.0,1797.449951171875,1764.695068359375,8547498
2020-03-23,1620.0,1750.0,1617.75,1669.699951171875,1639.2728271484375,7003490
2020-03-24,1653.050048828125,1770.0,1632.8499755859375,1703.1500244140625,1672.113525390625,6350865
2020-03-25,1700.0,1810.0,1680.0,1750.300048828125,1718.4041748046875,2765520
2020-03-26,1831.5999755859375,1832.050048828125,1722.550048828125,1790.949951171875,1758.313232421875,4556067
2020-03-27,1820.0,1850.0,1750.4000244140625,1824.5,1791.252197265625,4331250
2020-03-30,1766.0,1905.0,1763.550048828125,1778.5,1746.0904541015625,8513547
2020-03-31,1837.4000244140625,1855.0,1780.0,1826.0999755859375,1792.82275390625,3927593
2020-04-01,1825.9000244140625,1834.75,1702.0,1708.75,1677.6114501953125,4941878
2020-04-03,1740.0,1740.0,1650.0,1654.199951171875,1624.0552978515625,5735369
2020-04-07,1710.0,1785.8499755859375,1705.0,1775.199951171875,1742.850341796875,5427577
2020-04-08,1760.0,1806.0,1701.0,1705.449951171875,1674.37158203125,6285615
2020-04-09,1750.449951171875,1778.800048828125,1731.199951171875,1766.1500244140625,1733.9654541015625,5307397
2020-04-13,1761.0,1787.0,1746.0,1759.25,1727.1910400390625,2990438
2020-04-15,1785.0,1812.0,1727.800048828125,1735.1500244140625,1703.5302734375,4761399
2020-04-16,1709.949951171875,1764.9000244140625,1675.050048828125,1716.050048828125,1684.7784423828125,6245533
2020-04-17,1800.0,1851.949951171875,1753.0,1806.199951171875,1773.285400390625,9895823
2020-04-20,1830.0,1830.0,1802.5,1818.6500244140625,1785.5086669921875,3244282
2020-04-21,1765.0,1794.5999755859375,1727.699951171875,1737.6500244140625,1705.984619140625,5122541
2020-04-22,1737.6500244140625,1790.0,1719.1500244140625,1769.5,1737.2542724609375,3829836
