Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,1512.0,1523.949951171875,1480.800048828125,1484.300048828125,1477.0169677734375,2135253
2020-01-02,1491.75,1534.300048828125,1486.0999755859375,1529.0,1521.49755859375,2365906
2020-01-03,1524.0,1538.0,1512.0999755859375,1528.8499755859375,1521.3482666015625,2622870
2020-01-06,1515.050048828125,1517.75,1465.449951171875,1469.4000244140625,1462.1900634765625,3151046
2020-01-07,1488.449951171875,1508.0,1442.199951171875,1461.6500244140625,1454.47802734375,3572603
2020-01-08,1441.0,1481.5999755859375,1439.050048828125,1458.5999755859375,1451.4429931640625,3363919
2020-01-09,1490.0,1515.949951171875,1483.199951171875,1507.6500244140625,1500.2523193359375,3496433
2020-01-10,1510.8499755859375,1521.6500244140625,1484.199951171875,1491.25,1483.9327392578125,3189536
2020-01-13,1499.800048828125,1547.0,1487.3499755859375,1539.6500244140625,1532.0953369140625,3732412
2020-01-14,1546.0,1585.0,1470.25,1481.6500244140625,1474.3798828125,15123110
2020-01-15,1463.4000244140625,1463.4000244140625,1391.3499755859375,1400.5,1393.6280517578125,13995235
2020-01-16,1405.0,1415.0,1377.0999755859375,1386.449951171875,1379.64697265625,10544088
2020-01-17,1350.0,1377.0,1317.050048828125,1352.25,1345.6148681640625,10020063
2020-01-20,1367.9000244140625,1367.9000244140625,1323.0,1331.949951171875,1325.4144287109375,6047237
2020-01-21,1332.0,1350.0,1320.0,1336.3499755859375,1329.7928466796875,4501887
2020-01-22,1346.3499755859375,1348.0,1323.0,1327.4000244140625,1320.88671875,3038713
2020-01-23,1330.0,1339.800048828125,1320.0999755859375,1331.800048828125,1325.2652587890625,4358219
2020-01-24,1334.0,1345.0,1307.6500244140625,1316.0999755859375,1309.6422119140625,4563516
2020-01-27,1311.5,1312.0,1265.0,1271.199951171875,1264.96240234375,6019701
2020-01-28,1281.0,1284.9000244140625,1240.25,1254.75,1248.59326171875,6103759
2020-01-29,1268.9000244140625,1276.699951171875,1251.0,1258.25,1252.0760498046875,3977924
2020-01-30,1252.0,1254.0,1221.550048828125,1231.5,1225.457275390625,5301706
2020-01-31,1245.0,1271.5999755859375,1242.0999755859375,1258.8499755859375,1252.673095703125,8391172
2020-02-03,1222.0,1268.449951171875,1216.050048828125,1263.0999755859375,1256.9022216796875,7697534
2020-02-04,1273.0,1284.0,1256.25,1272.6500244140625,1266.4053955078125,4632688
2020-02-05,1280.0,1288.6500244140625,1265.199951171875,1272.800048828125,1266.5546875,4360609
2020-02-06,1280.0,1339.4000244140625,1262.4000244140625,1334.25,1327.703125,7628363
2020-02-07,1345.0,1346.050048828125,1294.75,1298.800048828125,1292.4271240234375,3850541
2020-02-10,1304.0,1304.0,1268.5,1274.949951171875,1268.694091796875,3955195
2020-02-11,1290.0,1309.9000244140625,1285.050048828125,1292.6500244140625,1286.3072509765625,3456066
2020-02-12,1260.0,1302.9000244140625,1251.699951171875,1277.4000244140625,1271.132080078125,8957173
2020-02-13,1281.75,1281.75,1225.25,1230.75,1224.7109375,6508945
2020-02-14,1233.9000244140625,1241.0999755859375,1171.199951171875,1176.0,1170.2296142578125,11532869
2020-02-17,1176.0,1209.0,1164.5,1172.949951171875,1167.194580078125,9900428
2020-02-18,1172.699951171875,1172.699951171875,1108.449951171875,1140.699951171875,1135.102783203125,11207411
2020-02-19,1155.0,1168.0,1116.0,1142.1500244140625,1136.5457763671875,14324736
2020-02-20,1145.050048828125,1203.8499755859375,1145.050048828125,1182.199951171875,1176.399169921875,15703698
2020-02-24,1170.0,1189.5,1146.550048828125,1170.25,1164.5078125,7179792
2020-02-25,1181.0,1182.800048828125,1138.800048828125,1153.8499755859375,1148.1883544921875,6114855
2020-02-26,1145.0,1150.0,1125.199951171875,1135.0,1129.4307861328125,5870515
2020-02-27,1139.0,1139.4000244140625,1101.0,1115.550048828125,1110.0762939453125,6835782
2020-02-28,1100.0,1118.0,1085.050048828125,1104.050048828125,1098.6326904296875,10233947
2020-03-02,1130.0,1136.949951171875,1070.050048828125,1079.25,1073.954345703125,5724823
2020-03-03,1085.0,1117.949951171875,1073.0,1108.050048828125,1102.613037109375,5233056
2020-03-04,1114.449951171875,1114.449951171875,1051.0,1065.949951171875,1060.7196044921875,6863681
2020-03-05,1075.0,1094.949951171875,1063.0,1075.0,1069.7252197265625,6815347
2020-03-06,998.0,1030.949951171875,913.7999877929688,1014.7999877929688,1009.8206176757812,16835425
2020-03-09,950.0,969.9500122070312,887.0499877929688,903.0999755859375,898.6686401367188,14498980
2020-03-11,889.9000244140625,929.0,845.0,853.5499877929688,849.36181640625,12305857
2020-03-12,775.2000122070312,831.9500122070312,770.0,784.6500244140625,780.7999267578125,16135734
2020-03-13,724.0,834.7000122070312,551.0999755859375,803.75,799.80615234375,21139779
2020-03-16,747.0,758.7000122070312,655.0,664.1500244140625,660.8911743164062,16613929
2020-03-17,670.0,707.4500122070312,585.4000244140625,604.1500244140625,601.1856079101562,19508083
2020-03-18,629.0,638.8499755859375,374.79998779296875,460.79998779296875,458.5389404296875,74866076
2020-03-19,414.75,472.0,391.75,444.04998779296875,441.8711242675781,29186013
2020-03-20,444.04998779296875,478.8999938964844,405.25,440.3500061035156,438.1893005371094,28086017
2020-03-23,396.3500061035156,405.0,330.1000061035156,336.45001220703125,334.79913330078125,9515210
2020-03-24,355.04998779296875,360.0,235.5500030517578,312.3500061035156,310.8173828125,37275347
2020-03-25,292.0,324.0,281.1499938964844,301.29998779296875,299.8215637207031,40292991
2020-03-26,316.3500061035156,451.95001220703125,311.6499938964844,435.8999938964844,433.7611389160156,42326717
2020-03-27,479.45001220703125,538.5499877929688,392.3500061035156,411.1000061035156,409.08282470703125,43890479
2020-03-30,370.0,427.70001220703125,370.0,413.3999938964844,411.37152099609375,29380383
2020-03-31,398.0,399.0,330.75,351.29998779296875,349.57623291015625,38989984
2020-04-01,386.3999938964844,390.0,320.0,342.25,340.5706481933594,33427621
2020-04-03,350.0,350.0,310.20001220703125,313.20001220703125,311.6632080078125,23013838
2020-04-07,344.5,391.5,344.5,383.8500061035156,381.966552734375,45710645
